euclidean centroid cell to district hospital;euclidean centroid cell to any health facility;eulidean centroid cell to kigali;euclidean centroid cell to main road;euclidean centroid cell to any road;Sum_ROAD_Length;SUM ROAD LENGTH PER AREA
8617,923653;2667,344001;78208,18269;3581,689025;1438,99179;13317,99712;0,000398
12579,88531;1059,470612;79764,96385;11432,84699;625,490569;5631,795631;0,000351
10112,59171;4701,806421;77073,02982;9740,730491;224,047067;13661,72256;0,000634
8664,11359;4706,495698;77885,12896;4580,932025;21,362756;18275,16281;0,000779
6788,373701;1615,931708;77734,63745;6840,606673;387,104048;5260,86275;0,000373
6787,41539;4654,349181;74429,05224;4982,948327;5,127253;16587,2906;0,00108
6190,691758;3251,968888;89614,67246;157,47761;142,268082;12058,98068;0,000556
10486,43975;4199,309132;88511,49006;559,014193;264,710588;11871,36255;0,001369
7878,894952;2452,019893;83936,17791;10435,71261;191,34333;28474,01249;0,000731
14053,03046;4064,01583;88496,09043;16037,9852;1424,491285;16180,04772;0,000263
12906,60086;1504,092622;93486,1986;10687,85023;1196,064872;18196,1375;0,000313
10519,62104;2774,009044;88025,32722;4843,237267;76,268843;17646,69305;0,000427
8211,663214;2345,808527;93024,07292;3433,201866;132,256929;7581,881432;0,000422
10217,88392;3112,211815;91486,6043;2583,962306;26,094858;14786,66826;0,001696
10854,15107;3673,6944;97054,51375;9926,097562;95,65093;22027,57516;0,001259
12685,20686;4929,658945;93665,64971;6567,250718;141,228924;27932,20341;0,001692
14907,8005;3716,255378;93841,18874;4606,545327;199,409467;30138,03071;0,001213
16447,01623;2109,695309;75167,60948;1130,007149;578,656475;4212,598163;0,000392
14695,82961;4490,034896;75043,43758;1482,375581;80,285966;11196,89538;0,001167
12023,31019;1362,833946;71362,64824;1680,66518;22,220162;7927,855917;0,000895
12606,06844;862,529285;77671,76216;450,08615;450,08615;13365,41438;0,001013
11307,18872;3660,931363;72373,98912;2428,432099;744,857396;3301,065451;0,000432
10260,83327;2996,110073;82725,65953;11855,00293;26,181308;13209,39064;0,000472
14884,49653;3555,737445;86908,59029;2826,786606;484,013904;11990,87954;0,000509
11610,9202;1484,10865;83651,6036;8793,798313;819,780994;8363,425665;0,000395
11746,34692;1235,781413;85569,30145;77,65202;24,846823;12900,39056;0,001196
14192,2301;2164,309121;79459,38748;4247,016328;334,847477;22009,04695;0,000953
13739,7209;1342,198005;80123,67516;295,866304;194,846491;12461,60421;0,000659
13174,55502;2752,208929;83561,38701;1468,2901;98,662121;13298,1097;0,000824
14390,13691;2956,642809;83508,01284;4884,547043;14,337299;8350,142663;0,000405
13978,71346;3627,169422;91282,91184;1234,031268;1234,031268;5458,249488;0,000272
11438,83899;1275,780244;71938,91421;3007,615128;110,1456;8752,309778;0,001197
15824,02583;4508,414419;68959,4572;570,403927;127,722127;11960,818;0,001362
10635,29921;350,907126;72724,04412;1421,447482;245,939192;7577,651815;0,001034
7137,817892;5292,076867;70689,39611;31,870843;31,870843;7801,144061;0,001293
3703,726711;3703,726711;71305,34833;3972,45534;96,259852;6423,323165;0,000869
6720,737416;3763,444556;75367,9936;10628,57187;6,147472;19266,58832;0,000821
6535,786586;4405,252162;72917,09665;10109,16198;655,224213;13820,70784;0,000735
5254,203005;5254,203005;64606,90675;10592,29282;818,671027;4753,199723;0,000246
9386,60352;2971,112673;70768,64246;12010,42265;601,961706;17749,24946;0,000743
3893,71958;2058,113843;68532,82009;4181,80263;766,144997;19368,06978;0,00081
1316,876901;1044,645302;64702,59537;6105,807515;346,815497;8297,572117;0,000834
3164,671982;3164,671982;65799,92603;8691,821719;223,919549;8975,168619;0,000677
1357,420991;1036,498071;63026,35465;7351,878259;163,039313;33463,66754;0,001704
3051,057287;3051,057287;60838,79913;2814,423187;14,997736;15168,53919;0,00141
13130,72452;5052,223629;68383,65971;10631,35236;83,570313;40850,29431;0,001196
9972,929917;2925,831664;65316,84671;8277,759639;69,278598;38914,9939;0,001562
12657,35822;5691,244144;51717,31583;5523,381492;27,878706;11602,13983;0,001184
12513,56015;5655,703318;50098,44406;5072,022168;291,31425;17475,90849;0,001394
4941,194363;4445,380469;54379,00861;4066,25076;50,086459;15003,12884;0,001623
2798,038368;2712,819501;52385,64938;4876,816614;25,942046;11823,25781;0,001145
3300,048304;534,69015;49069,36518;764,383022;19,766859;28598,79832;0,001968
4633,137815;2475,872394;53102,53147;2867,19484;246,421553;37923,28336;0,001374
6714,286445;1676,976233;52960,34279;5886,332836;814,060196;23447,83901;0,001078
6531,497506;4017,052163;51086,18064;2009,075776;532,63609;13076,93734;0,000904
6018,465603;2880,77682;58842,36416;2529,754661;237,685665;24977,35381;0,001336
9702,851741;3348,353006;54962,83235;359,738242;226,930929;23015,33132;0,001256
10073,61627;3808,521265;54523,32079;1362,650981;8,641329;18020,17107;0,002182
11916,31301;2752,190294;73869,79007;11467,99809;968,007555;3970,872549;0,000234
18421,73379;10350,92519;83082,61835;22082,29372;495,494597;3878,859491;0,000055
15297,38325;5268,817949;79561,47692;17258,65272;1583,013098;5542,474651;0,000158
8952,69659;4276,287511;73523,00648;15127,74157;580,584958;17461,65441;0,000232
15415,27279;8866,636876;71289,21634;17487,59541;1093,986346;22619,27727;0,000277
9612,110252;4397,246307;60413,46586;6915,842766;605,351964;14381,96433;0,001241
13366,08925;4103,115968;66390,84691;12592,10912;186,783978;45454,36164;0,000525
8926,26861;4639,261248;59121,96667;5268,560783;122,549596;31284,60366;0,001717
11680,87406;1822,646068;56440,14578;6643,638014;38,870882;23505,67236;0,000752
16628,89486;4905,051512;61369,44764;10944,17624;1727,582436;6331,01888;0,000233
10388,35832;5177,168754;59995,52423;10490,92979;1466,613;17688,3464;0,000317
7549,456182;2551,753183;62966,8939;3494,440032;470,229415;22948,95204;0,000974
10378,749;601,092244;63964,24137;4002,026314;17,088994;13879,07262;0,001225
7067,032466;1595,217629;66246,04932;6831,02647;488,388171;12633,94057;0,001181
11016,81391;3711,931642;64183,19218;4232,051402;114,389492;17017,03993;0,00137
7397,317055;2916,036358;61341,85061;2174,878909;442,461927;12970,48202;0,001027
4837,862905;2137,498073;52442,43455;1252,314801;275,614532;20109,98421;0,002452
7268,173143;2433,771263;54519,16167;1120,097178;145,702713;20688,33294;0,001636
5762,034767;3208,14836;49564,35092;1924,331465;78,399995;22278,59912;0,002289
6651,431584;1564,566347;50559,49136;267,188267;267,188267;16526,9227;0,001569
9572,097074;1779,602273;56950,7953;4135,403436;172,736668;27953,11852;0,002091
8626,07799;846,137421;57784,86442;862,615381;215,345579;12457,00432;0,00105
9738,517536;2684,943021;59317,02647;229,720967;229,720967;21844,09523;0,001188
13049,77864;4959,684218;55423,58366;4260,68915;507,686657;14650,77893;0,000801
7641,259067;2962,856836;57435,55477;783,467527;666,211174;10772,21509;0,00166
5775,008223;4546,952535;69918,81899;11387,07642;909,930213;32288,60043;0,000942
12880,81051;3972,678985;66959,29334;6471,923656;108,431781;17773,11546;0,001676
14727,02029;3097,517977;73713,11422;7121,696037;123,262254;23510,74293;0,000835
8993,155524;3412,317883;60898,82256;8702,673618;72,111354;25583,1781;0,000815
14328,12165;6649,485481;65991,5652;14362,21522;952,834498;13364,64005;0,000296
5275,888269;5275,888269;55927,34596;2373,128836;144,280901;13664,51223;0,000809
2301,386975;2301,386975;53848,95026;1731,205043;149,233086;41818,08552;0,001723
12185,95545;4437,385491;54056,98064;637,913366;637,913366;5239,417627;0,00094
28662,27246;17503,05272;72836,01799;19198,52317;1337,480356;49745,90322;0,000368
17673,735;6997,64771;59988,98772;6511,002901;846,430105;32507,59005;0,000775
16478,06038;7587,444775;60360,40934;7663,613903;21,977586;23472,87638;0,000575
29197,69024;16970,06566;71491,66993;11093,41144;3518,760777;81057,36527;0,00016
8099,688098;4777,960579;46930,06337;5290,897228;1120,667144;5581,51147;0,00052
9455,634549;3884,021495;49781,85224;2749,989123;998,592114;3421,105878;0,000289
10495,20157;3972,473082;54744,07235;3895,616448;263,198503;9834,957755;0,000859
7976,964061;1005,67761;50600,12902;907,813068;409,196277;12676,65033;0,001216
4837,101077;4055,750391;47063,0416;2080,114433;990,577092;6218,811085;0,00051
9269,842257;1953,915809;53002,48593;1851,818598;519,677267;20931,88345;0,001097
11854,44903;4060,93089;41703,47147;5150,891686;117,29713;8591,594009;0,001469
13907,90439;4037,751079;44498,99017;7585,285734;403,88185;21101,50053;0,00145
5041,227139;2323,229733;44494,26012;4149,52058;432,518918;18669,66995;0,001855
9892,940142;4006,595513;43874,93342;7628,707785;272,976764;10956,12797;0,001668
4832,054512;2258,026707;41674,03844;3703,680631;57,386933;18515,59877;0,001838
8374,256747;2218,158662;42960,44199;6900,255777;119,839843;6583,515517;0,001088
7337,77888;3537,291016;47621,43229;6255,122675;288,8444;14701,81155;0,000922
4714,834649;3358,983846;53720,41095;3098,070227;374,018678;14277,75925;0,001132
5045,189941;5045,189941;50024,07535;4632,807944;1933,559314;1296,936902;0,000087
2578,391531;2578,391531;49909,73054;1779,628148;133,577563;13305,13831;0,001159
3050,37865;3050,37865;48674,29888;241,82989;241,82989;6699,211748;0,001738
8403,413945;3695,112254;43839,87646;3866,292791;148,473919;9151,287744;0,000732
4327,583395;2509,884831;54514,52649;3480,486275;139,950395;16435,30476;0,001006
463,88862;463,88862;52142,10687;100,499921;100,499921;13790,10541;0,001502
3574,858935;2073,150124;51878,27702;857,77395;324,91369;16810,64644;0,00177
4590,598811;4443,209961;56184,21591;959,026021;355,540708;19488,04854;0,001065
3648,694685;3648,694685;41214,17269;2256,212738;12,522105;12562,11705;0,000666
7803,361835;1728,886855;37148,83905;2177,557302;361,522821;7842,308882;0,000715
5745,937258;1266,431219;39600,789;1644,448252;897,744002;11455,37213;0,000868
10370,67703;3942,021624;36931,68828;718,325794;69,145778;16720,84684;0,000991
12116,36724;3738,226757;38317,87596;2018,9549;177,885631;19169,4509;0,00147
8787,529364;2755,400972;40227,32644;4280,910151;157,073577;15336,93093;0,001698
12963,43164;3120,297159;36294,16906;193,330606;11,305936;23291,39575;0,001463
7700,363865;2673,150998;38482,04941;4060,699742;246,95099;7128,746766;0,000887
9256,136733;2043,695057;36158,63901;2331,551278;162,865227;11197,5707;0,00121
2283,348881;2241,289304;46705,35647;92,871324;15,236945;22475,01655;0,001042
6841,973448;5642,13575;51468,14964;5342,153647;732,876169;5837,274278;0,000461
420,094127;420,094127;44681,68855;236,768073;5,944409;20394,87946;0,001504
4704,073513;3284,577367;48562,72578;2399,43207;39,213052;19073,61849;0,00139
6642,978053;1727,307191;47770,99228;1193,717052;442,535433;17366,91254;0,00147
3842,297196;2494,802182;44055,4206;1985,994991;276,61935;9043,723875;0,000724
7688,832823;3247,217822;44950,76714;1904,819574;18,264722;4013,521651;0,000444
8094,087852;4820,399171;41171,67952;2892,632671;280,335802;23148,30734;0,000867
10102,24636;2743,266049;45161,29163;4535,245058;311,603158;21786,23839;0,00107
15278,32389;2375,224169;38883,21222;2044,429486;309,290333;11283,13947;0,001165
15087,12179;540,390002;41498,45423;4702,635798;92,833958;22505,82437;0,001928
12351,91624;3624,586858;41322,34755;2479,22356;36,871103;17846,40064;0,001289
9742,682213;3125,23436;57508,61901;1339,268598;1339,268598;6944,096463;0,000176
13632,49571;4946,918625;54374,29983;3110,5803;265,890509;5311,615415;0,000314
9349,705159;1894,324025;52952,3054;1472,168344;1472,168344;8369,479459;0,000373
16321,42859;2810,721617;55621,69166;403,698249;403,698249;9253,074558;0,000779
19118,5252;4486,878862;59022,13227;2789,005941;463,947712;8874,895383;0,000393
15467,71583;1764,687789;55504,79901;1926,678353;498,90504;10934,5172;0,000831
12618,39541;3178,420433;52012,80773;759,276039;759,276039;13536,77675;0,001196
11705,93162;6717,89749;47826,46918;4998,474011;280,383292;12285,18589;0,00097
12589,27716;3705,729324;49561,90419;6229,535429;41,113452;22257,24616;0,001441
12555,68456;3005,292628;45773,75766;7485,862648;397,945891;8984,241543;0,000746
9204,305649;2138,831485;49880,05199;3387,613506;129,737707;10397,49219;0,001165
5648,665401;1937,174454;46250,81741;634,690531;84,227215;10336,82979;0,000839
9794,446172;3487,084507;43015,04612;1175,669068;311,500419;7251,35827;0,00089
7265,643037;3120,895681;47157,27827;3022,576977;480,6462;14989,27269;0,001427
4780,108537;4019,644385;49646,69466;1479,571644;69,044301;26837,52162;0,001567
8947,28115;1509,449968;42837,40722;754,15377;168,072828;15328,03686;0,001138
13705,28852;3385,175129;33884,49403;1078,022253;479,266175;10222,56506;0,001191
12279,19433;2044,380374;33315,33191;360,469582;360,469582;1721,952934;0,000332
12021,26842;2609,70991;32814,42482;797,871708;351,107138;14466,35671;0,001425
10266,84;3079,569441;34773,97801;280,016354;280,016354;10551,06119;0,00073
14620,64826;4648,437672;50275,68148;4047,214018;301,533187;18991,8507;0,001269
21854,24148;19006,45174;81395,1139;27536,03893;1010,146382;78055,68955;0,000228
35634,35968;26327,83641;89129,05421;25265,0589;748,753334;35766,46201;0,000199
